CustomerID,OrderID,OrderDate,Quantity,OrderPrice,Country,ProductCategory,ProductName,Discount,PaymentMethod,1omerRating
1617,33553,3/28/2023,2,50,,Sports,Gym Gloves,15,Paypal,
3264,37233,6/6/2022,5,99.99,Spain,Electronics,Headphones,10,Paypal,5
3928,60140,5/20/2022,1,35,Mexico,Beauty,Moisturizer,,Cash,4
,32167,1/18/2023,4,,UK,Sports,Gym Gloves,15,,2
1456,82022,,3,N/A,Turkey,Clothing,Hoodie,15,Debit Card,2
3894,35281,,,35,Germany,Sports,Football,10,Debit Card,5
1759,75188,,1,10,Canada,Beauty,Perfume,15,Debit Card,
1645,36045,,,35,USA,Sports,Tennis Racket,0,,
1314,76081,10/3/2022,,20.5,Brazil,Books,Notebook,0,Credit Card,1
,33890,11/2/2023,5,50,Malaysia,Books,Comics,5,Debit Card,4
4335,63168,8/4/2023,1,50,China,Clothing,Cap,15,Paypal,
1326,33042,6/20/2022,,,UAE,Beauty,Face Wash,0,,2
,50473,4/14/2022,,N/A,Mexico,Sports,Gym Gloves,0,Paypal,5
,37074,15/02/2024,4,50,Australia,Beauty,Lipstick,10,Paypal,4
4302,79944,12/5/2022,3,N/A,Bangladesh,Beauty,Face Wash,0,,3
,83745,9/26/2023,3,50,Sri Lanka,Toys,Puzzle,10,Credit Card,
3776,38938,,,,Bangladesh,Home & Kitchen,Mixer,0,Cash,4
1299,59382,10/28/2022,,50,Brazil,Sports,Football,0,Cash,
4671,81599,6/22/2022,,50,Canada,Toys,Board Game,5,Credit Card,1
4138,66883,,2,35,Germany,Sports,Football,,Paypal,1
4138,37176,,,20.5,Sri Lanka,Books,Notebook,,Paypal,
1359,72297,,3,10,Saudi Arabia,Clothing,Jeans,5,Cash,4
,36237,,3,10,,Beauty,Face Wash,5,,
,33370,2/9/2023,2,10,Brazil,Beauty,Hair Oil,,Paypal,2
1920,36245,,2,,Malaysia,Beauty,Lipstick,0,Cash,
,31963,4/28/2024,4,,Malaysia,Toys,Board Game,5,Debit Card,
1599,75677,7/3/2022,,N/A,South Africa,Toys,Action Figure,15,Cash,4
1173,68549,,3,N/A,South Africa,Toys,Toy Car,15,Credit Card,2
,79984,25/02/2022,,N/A,Malaysia,Home & Kitchen,Vacuum Cleaner,15,Cash,2
4011,73738,20/07/2022,,,Italy,Clothing,Jeans,,Debit Card,1
1627,72183,,4,20.5,Indonesia,Electronics,Headphones,15,Debit Card,1
3817,32468,,4,50,Turkey,Electronics,Laptop,10,Paypal,3
1756,83406,,1,10,Nigeria,Electronics,Mobile Phone,,Paypal,3
1595,78420,7/5/2022,,99.99,UAE,Toys,Action Figure,0,,2
1902,82018,4/17/2024,4,99.99,Nepal,Sports,Football,0,Debit Card,
4278,52565,,1,99.99,France,Beauty,Perfume,0,,3
1472,61246,6/3/2023,1,10,Japan,Books,Novel,0,,
,84253,,4,20.5,UK,Home & Kitchen,Vacuum Cleaner,,Credit Card,2
4410,34539,26/05/2024,2,35,Germany,Electronics,Laptop,,,4
,32364,,3,35,Italy,Electronics,Power Bank,,Debit Card,5
1813,62624,3/10/2022,,,Germany,Clothing,T-Shirt,10,Paypal,4
1510,85937,4/10/2022,2,10,Sri Lanka,Electronics,Power Bank,0,Cash,3
1924,56419,28/03/2024,2,N/A,UK,Books,Notebook,0,Debit Card,5
1197,35620,,5,N/A,UK,Toys,Doll,0,Debit Card,3
1794,37597,,2,35,Germany,Books,Comics,10,Credit Card,
1681,31866,,,20.5,,Beauty,Perfume,5,,4
1579,35519,,2,50,Malaysia,Toys,Toy Car,5,Cash,
2280,55208,2/29/2024,3,50,France,Books,Novel,,Credit Card,1
,33235,7/4/2024,5,50,Mexico,Toys,Doll,,,
1951,37962,7/14/2022,1,99.99,Indonesia,Electronics,Smart Watch,,,
1882,64750,22/06/2022,5,50,Germany,Beauty,Face Wash,,Cash,1
,66368,18/01/2023,4,20.5,Japan,Sports,Gym Gloves,15,Cash,3
,31580,,,,Brazil,Clothing,T-Shirt,0,Cash,1
,37587,12/29/2022,3,35,UK,Beauty,Moisturizer,15,Paypal,2
1507,60199,25/02/2023,5,20.5,Turkey,Electronics,Power Bank,10,Cash,3
1549,78793,3/10/2022,5,N/A,Indonesia,Sports,Cricket Bat,15,Credit Card,3
,77594,10/19/2022,1,20.5,Nepal,Books,Textbook,5,Paypal,
1919,36322,,4,50,Indonesia,Home & Kitchen,Mixer,,Paypal,2
1452,50894,,,10,UAE,Electronics,Mobile Phone,15,,
,66236,10/16/2022,4,35,China,Electronics,Smart Watch,0,Cash,
4206,82920,,2,50,Sri Lanka,Clothing,Hoodie,,Debit Card,2
,51157,10/8/2022,4,10,Turkey,Electronics,Laptop,15,,3
1162,31846,3/13/2023,2,35,China,Toys,Puzzle,10,Cash,3
1744,53416,18/02/2022,2,35,Brazil,Toys,Toy Car,10,,1
2369,56349,8/1/2023,3,50,Saudi Arabia,Sports,Cricket Bat,,Cash,
,63764,1/16/2023,5,99.99,Germany,Books,Magazine,,,1
,32226,15/07/2022,,N/A,Indonesia,Electronics,Power Bank,15,Debit Card,5
1663,36690,16/07/2022,1,20.5,Sri Lanka,Toys,Puzzle,,Credit Card,4
4239,89266,31/05/2023,4,99.99,India,Electronics,Smart Watch,,Credit Card,
1801,83651,12/2/2023,,N/A,,Toys,Puzzle,,Paypal,5
1847,60485,,4,99.99,Spain,Books,Comics,,,3
3261,64675,2/10/2022,3,,India,Home & Kitchen,Microwave,,Debit Card,3
3631,85035,,,N/A,Saudi Arabia,Clothing,Jacket,,,3
,69326,,,99.99,Pakistan,Home & Kitchen,Mixer,10,Debit Card,
1988,37258,,3,10,Sri Lanka,Home & Kitchen,Microwave,,,2
1695,33550,10/3/2022,2,35,Indonesia,Books,Comics,,Paypal,3
2881,62377,,1,50,Japan,Clothing,Hoodie,0,Cash,2
1284,35018,,,99.99,Turkey,Clothing,Hoodie,0,,2
2572,50888,1/22/2023,5,10,,Toys,Action Figure,0,Cash,2
4922,85544,1/10/2022,1,N/A,Germany,Toys,Board Game,15,,4
1632,85620,5/6/2023,3,35,India,Books,Textbook,0,,3
1004,37998,5/26/2022,,50,Saudi Arabia,Electronics,Power Bank,,Cash,2
,61112,4/22/2024,,,Japan,Toys,Toy Car,10,Credit Card,5
3476,39691,,3,10,France,Home & Kitchen,Mixer,,Paypal,2
2426,39179,21/10/2022,5,N/A,,Toys,Doll,,Credit Card,
,79274,5/31/2022,,,Nigeria,Electronics,Laptop,15,Cash,2
,37944,,2,20.5,Italy,Electronics,Headphones,,Cash,2
1651,82283,17/07/2023,4,50,USA,Books,Textbook,,Paypal,5
2481,36937,8/29/2022,,10,UK,Beauty,Perfume,0,Cash,3
1973,77595,5/28/2022,3,50,India,Books,Textbook,,Debit Card,1
,53544,27/01/2022,4,,Bangladesh,Toys,Puzzle,5,Credit Card,2
,33988,,1,20.5,Germany,Home & Kitchen,Microwave,,,
1900,50865,12/12/2022,4,,India,Home & Kitchen,Pan Set,,Credit Card,5
,35227,,5,20.5,Australia,Books,Textbook,15,Debit Card,3
1510,34586,1/31/2024,4,20.5,Indonesia,Electronics,Power Bank,,,
,31895,,4,35,Italy,Electronics,Smart Watch,5,Cash,1
4467,65697,,3,99.99,UK,Electronics,Mobile Phone,0,Debit Card,5
3614,67640,,2,99.99,,Electronics,Headphones,15,Credit Card,1
,34192,1/1/2023,3,10,Indonesia,Home & Kitchen,Mixer,10,Debit Card,
1203,31388,30/01/2024,3,50,Nigeria,Toys,Action Figure,0,Cash,2
4902,64132,,1,,Mexico,Clothing,Hoodie,,,
,31655,5/15/2022,4,N/A,Canada,Beauty,Lipstick,,,1
4296,70286,10/4/2022,,50,UK,Clothing,Cap,15,Cash,2
2488,33935,14/08/2023,1,35,Brazil,Home & Kitchen,Microwave,10,Paypal,
,76275,10/2/2022,5,50,Saudi Arabia,Clothing,T-Shirt,,,3
1369,52796,,,50,South Africa,Home & Kitchen,Mixer,0,Debit Card,
2635,37360,,4,20.5,USA,Electronics,Headphones,10,Paypal,4
1284,37503,4/22/2022,,50,Turkey,Toys,Board Game,10,Credit Card,3
4036,68243,,4,20.5,Germany,Home & Kitchen,Vacuum Cleaner,15,Debit Card,
4171,38046,9/8/2023,5,10,India,Clothing,Jacket,5,Credit Card,
1721,35487,10/13/2023,3,35,Japan,Toys,Toy Car,,Paypal,
1753,38021,23/09/2022,2,,France,Sports,Yoga Mat,5,Cash,4
,73245,,5,,,Sports,Gym Gloves,,Debit Card,1
1943,70743,28/11/2022,5,20.5,Germany,Toys,Board Game,15,Cash,1
1015,79447,1/10/2024,3,99.99,Indonesia,Books,Comics,5,Paypal,
2425,31235,10/8/2022,5,50,Pakistan,Beauty,Perfume,10,Cash,5
,36770,,,50,,Books,Novel,10,Credit Card,2
1266,37251,,3,20.5,Malaysia,Sports,Gym Gloves,,Paypal,
4301,31269,3/31/2022,,10,Brazil,Home & Kitchen,Vacuum Cleaner,,,5
,77567,5/4/2024,5,99.99,South Africa,Electronics,Smart Watch,15,Credit Card,2
,31124,3/23/2024,1,35,Mexico,Books,Comics,10,Cash,
3757,77168,3/1/2023,,N/A,Germany,Home & Kitchen,Toaster,10,,
,65848,,3,35,Sri Lanka,Toys,Board Game,15,Credit Card,
,70848,4/2/2023,2,,Australia,Beauty,Moisturizer,0,Debit Card,5
,33605,5/13/2024,,50,USA,Electronics,Power Bank,0,Credit Card,4
3898,87473,,2,10,Indonesia,Electronics,Power Bank,5,Paypal,
,62702,,2,20.5,,Toys,Doll,15,Cash,
1753,32817,,1,20.5,UK,Electronics,Headphones,0,Debit Card,3
4459,32649,5/22/2023,1,10,Italy,Home & Kitchen,Microwave,0,Paypal,
1421,79548,20/01/2023,,50,Pakistan,Electronics,Laptop,5,,
1728,85814,,1,35,Indonesia,Beauty,Face Wash,10,Credit Card,2
3096,64175,6/15/2023,5,10,Pakistan,Beauty,Face Wash,10,Debit Card,2
,35822,,3,35,,Electronics,Laptop,15,Paypal,5
1966,68421,,3,20.5,,Sports,Cricket Bat,,Cash,2
,35451,,,50,UK,Books,Textbook,,Paypal,4
,31553,,3,35,Italy,Clothing,Cap,10,,
,34046,1/31/2022,3,50,USA,Toys,Board Game,5,Cash,3
1111,34502,,1,10,,Clothing,Jacket,10,Debit Card,5
3159,86762,,3,99.99,Sri Lanka,Electronics,Smart Watch,15,Paypal,3
,35496,2/20/2022,2,20.5,UK,Books,Notebook,15,Debit Card,5
1087,31076,14/08/2023,4,20.5,Germany,Home & Kitchen,Vacuum Cleaner,15,Credit Card,5
1284,35931,17/01/2022,3,,,Beauty,Face Wash,10,Paypal,1
1405,79791,18/02/2022,4,99.99,Bangladesh,Beauty,Lipstick,0,Credit Card,2
1804,78552,11/27/2022,2,10,Canada,Electronics,Mobile Phone,,Cash,
2063,31786,2/23/2022,,N/A,China,Beauty,Face Wash,10,,
1241,80192,24/06/2022,3,,Germany,Books,Comics,,Paypal,
1589,35596,,5,99.99,Brazil,Sports,Football,5,Credit Card,3
3287,63493,28/12/2022,,10,India,Books,Notebook,5,Credit Card,
,39644,12/7/2022,,50,Malaysia,Clothing,Hoodie,15,Debit Card,
1563,34326,1/8/2023,2,20.5,USA,Beauty,Face Wash,10,Paypal,2
,57023,10/26/2023,,99.99,Spain,Toys,Doll,5,Cash,1
1484,73227,9/29/2022,4,35,Turkey,Sports,Yoga Mat,,Paypal,5
1150,75068,14/01/2023,4,35,Canada,Home & Kitchen,Mixer,15,Debit Card,5
1211,53268,6/16/2023,5,50,UK,Home & Kitchen,Vacuum Cleaner,0,Credit Card,5
1331,37421,4/14/2022,1,99.99,Australia,Home & Kitchen,Microwave,,Cash,4
1394,89079,12/22/2022,,20.5,France,Clothing,Jeans,,,4
1422,54551,2/9/2022,,,Spain,Toys,Doll,5,Credit Card,
4991,31159,1/7/2022,3,10,Nigeria,Sports,Gym Gloves,0,Paypal,
1680,69048,4/18/2024,1,10,,Clothing,Hoodie,0,Credit Card,3
,35153,23/01/2024,4,50,Pakistan,Books,Notebook,10,Cash,
1963,32847,,,,Mexico,Home & Kitchen,Vacuum Cleaner,,Credit Card,2
3039,38056,1/1/2023,,20.5,Indonesia,Sports,Cricket Bat,0,Debit Card,4
1560,35346,27/11/2023,3,,Turkey,Toys,Action Figure,,Paypal,3
1451,38101,,1,99.99,,Home & Kitchen,Microwave,10,Cash,1
1253,33664,23/04/2023,,20.5,Japan,Electronics,Smart Watch,0,Cash,1
3429,82005,25/04/2024,2,35,Saudi Arabia,Sports,Football,,Credit Card,1
1614,86749,,3,35,China,Home & Kitchen,Microwave,5,Debit Card,4
2938,37923,2/2/2022,3,20.5,China,Beauty,Face Wash,10,,3
1923,34268,6/15/2024,4,,Italy,Clothing,Cap,,Debit Card,3
2888,74639,10/6/2023,3,99.99,Mexico,Home & Kitchen,Mixer,15,Cash,5
,80230,14/03/2023,4,35,USA,Toys,Doll,5,,3
1735,87065,18/01/2023,5,99.99,Germany,Books,Textbook,15,Credit Card,4
,57015,25/02/2022,4,N/A,Nigeria,Books,Magazine,15,Cash,
1857,53474,,,99.99,Indonesia,Electronics,Mobile Phone,15,Debit Card,2
,63153,11/15/2022,3,,Germany,Toys,Puzzle,,Credit Card,5
1952,79085,5/1/2023,2,10,Japan,Electronics,Laptop,15,Paypal,2
1941,33018,7/14/2023,,N/A,Sri Lanka,Books,Textbook,0,Debit Card,2
3865,38871,30/01/2024,2,99.99,Nepal,Books,Textbook,0,,4
,77321,12/16/2023,4,50,Japan,Home & Kitchen,Toaster,15,Credit Card,5
1766,31698,2/4/2022,5,35,Spain,Sports,Football,,Paypal,3
4526,39602,,3,99.99,USA,Electronics,Laptop,5,Debit Card,3
4517,35963,1/3/2024,3,50,Sri Lanka,Toys,Board Game,15,Paypal,4
1774,33120,,5,,Nigeria,Beauty,Perfume,10,,5
4489,65184,31/01/2022,1,10,Nepal,Books,Comics,15,Cash,
,32014,1/16/2024,1,20.5,India,Clothing,Jeans,,Credit Card,4
,38364,5/10/2024,5,,Sri Lanka,Books,Notebook,,,2
2171,60622,11/27/2023,4,50,Nigeria,Clothing,Jacket,0,Credit Card,2
1681,54716,,1,35,Indonesia,Electronics,Laptop,,,4
,86614,1/5/2023,5,N/A,Italy,Clothing,Jeans,,Paypal,
3118,57728,3/12/2024,1,20.5,Bangladesh,Electronics,Power Bank,,Cash,1
3880,60345,,,35,Nigeria,Clothing,Jacket,5,,5
3236,38716,,4,99.99,Pakistan,Beauty,Lipstick,0,Cash,4
1309,71601,2/3/2022,3,N/A,USA,Home & Kitchen,Microwave,,,
1857,55281,3/3/2023,3,10,Indonesia,Books,Novel,0,Credit Card,1
,64926,12/25/2022,2,,,Sports,Yoga Mat,5,,5
,37342,,,,Germany,Books,Comics,15,Paypal,5
,36621,9/23/2023,4,10,Australia,Clothing,T-Shirt,5,Credit Card,5
1927,87227,,4,,Australia,Electronics,Laptop,0,Credit Card,1
1458,66006,,2,35,Turkey,Clothing,Hoodie,15,Credit Card,
1822,34609,,3,99.99,Japan,Electronics,Mobile Phone,10,,3
1654,31884,23/11/2022,5,35,Malaysia,Books,Textbook,,Paypal,3
1412,86239,18/06/2023,2,N/A,Indonesia,Electronics,Laptop,5,Credit Card,2
4903,31553,10/4/2023,,N/A,Nigeria,Toys,Toy Car,15,Cash,
2572,37302,9/17/2023,3,N/A,Australia,Electronics,Mobile Phone,5,Paypal,2
1132,31425,8/11/2023,5,10,,Toys,Toy Car,,Debit Card,
,32789,,,N/A,Nepal,Electronics,Headphones,10,,4
3125,74988,2/27/2024,,99.99,Pakistan,Sports,Yoga Mat,10,Cash,1
1139,36926,,3,35,China,Clothing,Cap,,,1
4424,79085,25/11/2022,5,,Pakistan,Electronics,Headphones,15,Credit Card,3
,89998,1/3/2022,2,50,France,Sports,Yoga Mat,10,Cash,3
1250,53249,,2,20.5,India,Books,Comics,5,,
3938,66977,,3,10,Saudi Arabia,Sports,Yoga Mat,,Credit Card,5
1215,55075,4/6/2023,1,10,Nigeria,Clothing,Jacket,10,Paypal,1
,37686,26/01/2022,3,20.5,Japan,Toys,Toy Car,,Credit Card,2
1208,36129,8/29/2023,3,20.5,Turkey,Home & Kitchen,Mixer,,Credit Card,
1321,39249,,4,N/A,Indonesia,Toys,Puzzle,0,,
,34195,6/22/2023,4,,UAE,Electronics,Power Bank,5,Cash,2
1555,76864,11/12/2023,,10,South Africa,Sports,Tennis Racket,,Credit Card,3
4220,87312,5/4/2023,5,20.5,Nepal,Toys,Toy Car,,Debit Card,5
,33431,,3,35,,Home & Kitchen,Toaster,5,Debit Card,4
1667,80792,9/27/2022,1,50,Italy,Electronics,Laptop,0,Debit Card,1
,58352,,,99.99,Japan,Clothing,Cap,0,Cash,
3958,38354,,5,99.99,Spain,Home & Kitchen,Vacuum Cleaner,,Paypal,3
1841,83382,1/22/2024,,20.5,Nigeria,Books,Comics,,Cash,
1620,88540,3/26/2023,4,35,Japan,Toys,Toy Car,15,Cash,1
,37292,6/5/2023,5,99.99,Germany,Beauty,Hair Oil,0,Debit Card,4
,32942,18/11/2022,5,99.99,Brazil,Beauty,Lipstick,15,Debit Card,2
1337,68260,4/19/2022,5,N/A,South Africa,Home & Kitchen,Toaster,,Debit Card,1
,51689,29/03/2024,5,99.99,Nigeria,Beauty,Face Wash,15,Paypal,5
3893,38082,4/1/2024,3,10,USA,Clothing,Hoodie,5,Cash,
4048,54872,,3,N/A,UAE,Toys,Action Figure,10,Paypal,
,52513,,,N/A,,Toys,Board Game,,Cash,2
1136,50522,,,N/A,Turkey,Books,Magazine,5,Debit Card,3
,58637,,4,N/A,Indonesia,Sports,Cricket Bat,,Debit Card,1
1854,37851,,4,99.99,Turkey,Sports,Football,,,2
,35786,4/11/2023,4,99.99,,Toys,Doll,,Paypal,5
,38326,4/9/2022,4,35,Nepal,Home & Kitchen,Vacuum Cleaner,15,Credit Card,2
1507,38925,,,10,Italy,Sports,Tennis Racket,,Debit Card,1
4206,36295,,5,20.5,UAE,Home & Kitchen,Toaster,15,Paypal,
1597,64348,25/02/2022,4,35,Spain,Sports,Gym Gloves,15,Debit Card,5
1728,71606,,2,N/A,Pakistan,Clothing,Cap,15,Credit Card,
1164,53225,24/02/2024,3,N/A,South Africa,Toys,Doll,5,Debit Card,
2188,36431,8/23/2022,,,South Africa,Beauty,Moisturizer,,Debit Card,1
,33571,15/04/2022,,99.99,Pakistan,Electronics,Mobile Phone,5,Debit Card,1
3684,67694,1/22/2023,,N/A,Mexico,Home & Kitchen,Mixer,,Paypal,1
,36114,8/4/2022,5,20.5,Mexico,Electronics,Power Bank,,Credit Card,3
1771,37169,28/09/2022,2,10,USA,Home & Kitchen,Pan Set,5,Paypal,5
,39143,1/7/2023,3,,,Home & Kitchen,Pan Set,,Credit Card,4
,32785,29/02/2024,1,50,Germany,Clothing,Cap,,Credit Card,1
3430,37605,,2,N/A,Indonesia,Beauty,Perfume,,Debit Card,1
4033,36266,11/15/2022,3,50,China,Books,Comics,,Debit Card,
4930,38559,,5,50,South Africa,Beauty,Moisturizer,,Credit Card,1
1265,57961,15/02/2024,4,20.5,UK,Sports,Football,0,Paypal,4
,31151,2/6/2024,4,20.5,Italy,Clothing,Cap,10,Cash,5
,34349,,3,99.99,Bangladesh,Home & Kitchen,Vacuum Cleaner,10,Paypal,4
4800,84365,22/05/2024,,,Italy,Clothing,Jacket,5,Debit Card,4
1816,38513,7/12/2022,3,,India,Electronics,Mobile Phone,,Paypal,5
,34156,27/07/2023,3,,Italy,Clothing,T-Shirt,,Cash,3
3627,55077,,3,99.99,Canada,Beauty,Moisturizer,10,Debit Card,3
,35542,6/19/2023,2,N/A,France,Beauty,Face Wash,0,Debit Card,2
2947,71190,6/18/2022,2,20.5,Mexico,Electronics,Power Bank,15,Paypal,
1346,37181,,3,99.99,Brazil,Sports,Tennis Racket,10,Cash,
4449,33341,,5,10,Spain,Beauty,Lipstick,15,Cash,
,36668,12/23/2022,4,,Bangladesh,Electronics,Power Bank,,Debit Card,4
1469,31091,20/07/2022,,10,UK,Home & Kitchen,Microwave,10,Cash,5
,31719,25/10/2023,3,10,Sri Lanka,Electronics,Power Bank,0,,
,85755,11/4/2023,5,,Pakistan,Electronics,Smart Watch,,Debit Card,
1339,53673,15/05/2022,,N/A,UK,Toys,Puzzle,,Cash,
,61089,,,10,Turkey,Clothing,Cap,15,Credit Card,1
,52916,,2,,Mexico,Clothing,Cap,15,Debit Card,
,32410,7/29/2023,3,35,UK,Toys,Action Figure,0,Debit Card,
4955,34563,4/10/2023,3,99.99,USA,Electronics,Laptop,,Debit Card,3
1543,74858,26/01/2024,,N/A,Germany,Books,Textbook,,Cash,4
1365,78809,1/7/2022,3,20.5,Saudi Arabia,Clothing,Jeans,,Cash,3
3814,52407,,4,N/A,Nigeria,Books,Magazine,5,Paypal,3
1615,67625,18/12/2023,2,35,Canada,Toys,Doll,15,Cash,1
,36291,,,,Turkey,Electronics,Power Bank,,,1
4690,38790,9/6/2024,,35,Sri Lanka,Home & Kitchen,Mixer,0,Debit Card,3
,38126,10/7/2022,4,99.99,Australia,Home & Kitchen,Microwave,10,Cash,5
1164,32767,4/11/2022,,50,,Home & Kitchen,Pan Set,10,,4
1407,84346,6/20/2022,2,99.99,Nepal,Beauty,Face Wash,10,Credit Card,1
,50055,4/15/2023,,35,Japan,Home & Kitchen,Microwave,10,Credit Card,2
1257,86395,12/1/2024,4,10,France,Clothing,Jeans,10,Credit Card,4
,32569,4/29/2023,,20.5,UAE,Beauty,Moisturizer,5,Paypal,
1534,75811,18/01/2024,,,Brazil,Home & Kitchen,Toaster,,,1
,31026,8/29/2022,2,N/A,Sri Lanka,Clothing,Cap,5,Debit Card,4
,61788,22/03/2023,2,35,Japan,Clothing,T-Shirt,15,Paypal,1
3794,32353,,2,20.5,Indonesia,Home & Kitchen,Pan Set,0,Paypal,
,31189,,2,35,Nepal,Books,Novel,15,Paypal,
1218,39225,30/01/2024,4,35,Malaysia,Electronics,Headphones,10,,3
1991,55243,17/02/2024,4,99.99,Malaysia,Electronics,Laptop,,Cash,2
,68462,11/4/2023,,N/A,Spain,Beauty,Hair Oil,10,Credit Card,5
3764,85569,12/12/2022,3,50,Saudi Arabia,Toys,Doll,15,Credit Card,4
1465,39704,9/3/2023,,10,France,Home & Kitchen,Toaster,0,,1
,34999,3/18/2023,,50,USA,Clothing,Jeans,10,Cash,1
,32290,,,,Indonesia,Clothing,Cap,10,Paypal,4
3674,78405,,,35,China,Electronics,Laptop,10,,5
,38158,,,N/A,Malaysia,Beauty,Perfume,5,Cash,5
,50331,7/5/2022,5,50,,Toys,Action Figure,15,Debit Card,3
2303,31296,10/13/2023,5,N/A,USA,Home & Kitchen,Pan Set,,Cash,
1750,39871,26/08/2023,,50,South Africa,Toys,Board Game,0,Cash,3
1974,82700,,,50,Turkey,Home & Kitchen,Toaster,10,Paypal,1
3299,39676,14/05/2023,1,,Japan,Toys,Board Game,10,Paypal,
,38070,8/22/2023,2,99.99,,Sports,Football,10,,
2550,56355,5/15/2022,4,99.99,UK,Sports,Cricket Bat,,Cash,2
,34567,,,N/A,China,Books,Textbook,10,Cash,
,38600,30/06/2023,5,99.99,France,Electronics,Headphones,5,Paypal,3
2900,37280,21/02/2024,,35,Italy,Electronics,Power Bank,5,Credit Card,5
1713,31374,,5,99.99,Australia,Clothing,Jeans,5,,
1908,75515,1/31/2024,3,10,Spain,Sports,Football,10,Debit Card,2
1265,38555,10/28/2022,3,20.5,Nepal,Sports,Cricket Bat,,Paypal,2
1922,71709,19/10/2023,4,99.99,Indonesia,Books,Textbook,0,Credit Card,
4531,77334,,,99.99,,Electronics,Smart Watch,,,
,36953,,4,N/A,Mexico,Electronics,Smart Watch,,Paypal,4
1876,33768,17/05/2024,1,20.5,Nepal,Books,Novel,10,Debit Card,2
1757,38507,4/10/2022,2,35,,Books,Comics,10,Cash,3
1364,68041,4/7/2023,3,N/A,Mexico,Toys,Toy Car,10,Credit Card,2
2256,35992,,3,,Spain,Home & Kitchen,Vacuum Cleaner,,Cash,2
,64936,,2,99.99,Japan,Toys,Puzzle,5,,1
,33791,,,99.99,Germany,Home & Kitchen,Toaster,,,3
1273,33873,12/5/2023,4,N/A,Pakistan,Beauty,Lipstick,,Credit Card,3
1723,34226,3/6/2022,2,20.5,Spain,Clothing,Jacket,,Credit Card,
2489,32619,,2,,USA,Toys,Board Game,10,,5
1557,84271,28/03/2024,,10,,Books,Magazine,,Debit Card,
2868,35354,1/5/2024,2,,Indonesia,Toys,Puzzle,5,Credit Card,2
1699,81279,,1,20.5,,Beauty,Lipstick,0,Cash,
,62936,,2,50,Brazil,Toys,Action Figure,10,,1
1553,62766,8/1/2024,,10,,Beauty,Moisturizer,15,,3
1390,69637,10/5/2023,3,99.99,China,Sports,Cricket Bat,,,5
,38708,7/6/2022,1,N/A,France,Home & Kitchen,Pan Set,0,Paypal,
1803,61970,12/17/2022,,50,Canada,Home & Kitchen,Mixer,10,,3
2229,33532,12/3/2023,4,10,Canada,Home & Kitchen,Vacuum Cleaner,15,Debit Card,
,37830,11/30/2022,,20.5,China,Clothing,Cap,15,Cash,3
,36046,,3,,Turkey,Clothing,Jacket,15,Credit Card,
,67970,10/24/2023,4,35,Nepal,Sports,Football,,Cash,3
,86573,,1,35,Mexico,Books,Notebook,15,Cash,1
1838,31753,,2,35,Malaysia,Electronics,Laptop,15,Debit Card,3
,39812,14/04/2022,4,10,Japan,Beauty,Hair Oil,0,Paypal,2
2694,59857,,3,N/A,USA,Toys,Action Figure,15,Debit Card,3
,51432,,,,Malaysia,Beauty,Hair Oil,,Cash,
2315,36934,7/8/2022,,20.5,Nepal,Home & Kitchen,Pan Set,,Cash,3
,81873,,2,10,Saudi Arabia,Beauty,Face Wash,0,,4
,68523,,,N/A,USA,Electronics,Power Bank,,Credit Card,5
3103,87612,3/28/2024,5,20.5,,Books,Novel,,Paypal,
3664,36567,,4,,,Home & Kitchen,Pan Set,,Paypal,1
4392,34690,1/10/2023,3,10,Germany,Sports,Yoga Mat,10,Debit Card,5
1305,73242,11/1/2023,5,50,Canada,Toys,Doll,10,Debit Card,1
1230,32134,10/2/2022,5,N/A,Australia,Electronics,Power Bank,,Debit Card,2
,33249,8/27/2022,4,35,Turkey,Home & Kitchen,Microwave,0,Paypal,
2796,63476,4/3/2023,4,10,France,Toys,Puzzle,,,
1600,36871,3/8/2022,2,N/A,Canada,Beauty,Face Wash,5,Credit Card,
1458,37226,5/6/2023,4,35,UK,Beauty,Lipstick,10,Cash,3
1334,37384,10/30/2023,4,N/A,China,Books,Novel,,Cash,1
1524,59189,1/10/2022,2,99.99,Bangladesh,Clothing,Jeans,5,Cash,3
1278,33975,3/6/2023,,20.5,,Beauty,Moisturizer,5,Credit Card,4
,71041,18/01/2023,4,,Pakistan,Clothing,Jacket,15,Credit Card,
1880,84419,7/7/2023,4,10,Pakistan,Books,Textbook,10,Debit Card,1
1976,78863,21/04/2023,1,50,Brazil,Sports,Football,15,Cash,2
,82296,11/16/2023,3,99.99,Mexico,Home & Kitchen,Vacuum Cleaner,5,Debit Card,2
1389,56896,5/1/2024,,10,France,Toys,Action Figure,,Cash,3
,36373,17/06/2023,,99.99,Nepal,Toys,Toy Car,5,,
3588,61938,,,N/A,India,Books,Novel,5,Debit Card,4
4513,37646,5/11/2023,5,50,Spain,Home & Kitchen,Mixer,,Cash,5
,34052,3/11/2023,,35,,Sports,Football,15,,4
,36987,,,N/A,Pakistan,Toys,Action Figure,,Debit Card,1
,36695,4/5/2022,,10,Italy,Clothing,Hoodie,,Credit Card,
1245,64539,,4,N/A,Indonesia,Beauty,Perfume,10,,5
1148,73767,,5,N/A,Mexico,Books,Textbook,5,Cash,2
1331,39860,5/29/2024,,,China,Electronics,Laptop,0,Paypal,3
