CustomerID,OrderID,OrderDate,Quantity,OrderPrice,Country,ProductCategory,ProductName,Discount,PaymentMethod,Customer_Rating
9372,65382,3/23/2024,4,10.00,Saudi Arabia,Clothing,Cap,10,Cash,2
1130,72133,1/1/1970,7,70.00,Australia,Clothing,Jeans,0,Cash,2
1147,67530,1/1/1970,3,40.00,India,Sports,Tennis Racket,15,Paypal,5
3497,86862,9/18/2023,1,30.00,Sri Lanka,Books,Novel,0,Debit Card,3
1610,33527,2/20/2024,3,50.00,Germany,Clothing,Jacket,0,Debit Card,4
8346,83097,4/8/2024,2,40.00,Saudi Arabia,Sports,Football,7,Paypal,3
3169,38025,2/11/2024,2,40.00,Spain,Toys,Puzzle,7,Cash,1
4302,36542,1/5/2024,3,10.00,Pakistan,Sports,Cricket Bat,5,Paypal,1
4696,35845,6/4/2022,7,80.00,Nepal,Sports,Football,7,Credit Card,5
1640,37618,1/1/1970,3,10.00,Canada,Home & Kitchen,Toaster,7,Credit Card,4
5436,62929,11/4/2024,5,35.00,South Africa,Beauty,Moisturizer,10,Paypal,2
1195,36115,1/1/1970,5,99.99,France,Toys,Puzzle,0,Credit Card,4
1411,77705,1/1/1970,3,20.50,India,Beauty,Hair Oil,10,Cash,5
5436,31085,2/14/2024,1,10.00,Australia,Beauty,Lipstick,7,Credit Card,5
9274,33293,1/1/1970,3,99.99,Indonesia,Toys,Board Game,5,Credit Card,3
2479,37974,8/3/2024,2,80.00,USA,Beauty,Hair Oil,0,Paypal,2
8346,39502,1/14/2023,4,10.00,Nigeria,Sports,Cricket Bat,15,Paypal,4
1247,38942,4/23/2024,3,50.00,Malaysia,Toys,Toy Car,7,Cash,1
1260,32945,3/2/2022,4,50.00,UK,Toys,Puzzle,10,Credit Card,3
5436,69266,1/16/2023,2,10.00,Germany,Electronics,Power Bank,7,Paypal,1
4029,39970,4/18/2024,2,20.50,India,Home & Kitchen,Toaster,15,Paypal,5
1586,89695,1/1/1970,4,35.00,Sri Lanka,Home & Kitchen,Vacuum Cleaner,15,Paypal,3
1919,76845,11/30/2022,7,80.00,UAE,Sports,Cricket Bat,7,Credit Card,1
1678,87486,1/1/1970,3,10.00,South Africa,Sports,Tennis Racket,0,Debit Card,5
2632,82940,1/1/1970,3,10.00,South Africa,Beauty,Hair Oil,5,Credit Card,3
7346,39741,12/24/2023,2,70.00,Nigeria,Books,Textbook,0,Paypal,2
1980,37258,1/3/2023,4,20.50,UK,Electronics,Headphones,0,Cash,2
1093,76691,1/1/1970,2,35.00,UAE,Home & Kitchen,Microwave,5,Credit Card,3
5436,66903,11/24/2022,4,10.00,Canada,Electronics,Headphones,5,Credit Card,5
4573,36215,1/1/1970,5,30.00,Italy,Clothing,Hoodie,0,Paypal,1
1700,56652,7/22/2023,1,35.00,Nigeria,Sports,Cricket Bat,15,Paypal,1
2529,39806,1/1/1970,2,70.00,Spain,Books,Magazine,0,Credit Card,3
3846,35110,6/21/2022,3,30.00,Sri Lanka,Sports,Yoga Mat,5,Cash,2
3187,32469,1/1/1970,1,20.50,UK,Beauty,Lipstick,5,Cash,3
3846,38417,1/4/2024,5,99.99,Nepal,Sports,Cricket Bat,10,Cash,2
1547,89897,10/12/2023,3,10.00,Nepal,Sports,Yoga Mat,5,Paypal,5
1906,55080,1/1/1970,3,50.00,Spain,Toys,Toy Car,7,Credit Card,3
1281,33044,1/2/2023,3,99.99,Canada,Books,Comics,15,Credit Card,2
5436,32474,1/1/1970,3,35.00,Australia,Toys,Action Figure,5,Paypal,3
3482,62850,12/25/2023,4,70.00,Nigeria,Electronics,Headphones,7,Paypal,2
1798,87037,1/1/1970,7,80.00,Germany,Beauty,Perfume,7,Credit Card,2
9274,31378,1/1/1970,7,20.50,South Africa,Home & Kitchen,Vacuum Cleaner,15,Credit Card,4
8346,39491,3/19/2023,3,35.00,Saudi Arabia,Toys,Action Figure,7,Credit Card,1
2838,34188,6/30/2023,3,50.00,Nigeria,Clothing,T-Shirt,0,Debit Card,4
2348,31456,6/18/2022,2,20.50,Russia,Sports,Football,0,Cash,5
1441,31891,1/1/1970,3,35.00,China,Toys,Doll,5,Credit Card,2
1557,58180,8/4/2022,4,40.00,Turkey,Beauty,Hair Oil,10,Credit Card,4
1725,78301,1/1/1970,7,50.00,India,Clothing,T-Shirt,7,Credit Card,3
4080,31173,9/25/2023,4,10.00,Spain,Books,Comics,15,Cash,5
1564,71508,12/3/2024,3,80.00,Pakistan,Electronics,Headphones,7,Credit Card,5
7346,38887,10/15/2023,5,20.50,Australia,Books,Textbook,5,Credit Card,1
3743,70394,10/6/2023,5,50.00,Brazil,Clothing,Jacket,10,Credit Card,3
3693,53756,8/24/2023,1,99.99,Saudi Arabia,Home & Kitchen,Toaster,5,Debit Card,4
1811,36425,1/1/1970,3,20.50,Japan,Clothing,T-Shirt,15,Cash,2
1103,34772,1/1/1970,3,10.00,Canada,Electronics,Smart Watch,5,Paypal,3
1840,50440,1/20/2023,7,40.00,Saudi Arabia,Books,Notebook,0,Credit Card,1
7346,52877,9/10/2023,4,20.50,Japan,Clothing,Jacket,5,Debit Card,3
2007,33884,7/22/2023,3,40.00,Pakistan,Toys,Puzzle,7,Debit Card,4
4573,33807,1/1/1970,3,20.50,USA,Toys,Action Figure,0,Debit Card,2
7346,89292,1/23/2023,2,99.99,Pakistan,Books,Textbook,7,Credit Card,2
2342,33071,2/6/2022,3,30.00,Indonesia,Books,Magazine,0,Paypal,2
1869,37131,1/1/1970,1,20.50,Spain,Toys,Board Game,5,Cash,2
9274,67585,3/1/2024,3,50.00,Australia,Home & Kitchen,Vacuum Cleaner,5,Paypal,3
1486,37129,1/1/1970,2,35.00,USA,Clothing,Hoodie,5,Credit Card,3
1576,37981,8/21/2023,3,20.50,Italy,Sports,Yoga Mat,15,Cash,1
1735,32243,1/26/2022,3,50.00,Japan,Sports,Tennis Racket,7,Cash,5
1403,73608,8/22/2022,7,35.00,Canada,Toys,Action Figure,7,Cash,3
1975,85594,9/11/2023,2,40.00,Japan,Home & Kitchen,Toaster,10,Paypal,4
1769,59783,1/13/2022,5,70.00,Indonesia,Books,Magazine,7,Debit Card,4
1579,80238,7/20/2023,5,40.00,Canada,Clothing,Cap,15,Paypal,2
1242,58411,1/31/2022,7,99.99,China,Sports,Gym Gloves,7,Cash,3
1881,35909,1/1/1970,4,30.00,Pakistan,Clothing,Hoodie,7,Credit Card,2
1722,75617,3/29/2024,5,80.00,USA,Clothing,Jacket,7,Paypal,2
3617,61234,8/4/2023,3,99.99,Malaysia,Sports,Football,7,Paypal,1
9372,32146,10/18/2022,1,50.00,Saudi Arabia,Clothing,Jeans,7,Credit Card,2
2632,32126,4/24/2022,4,20.50,Germany,Home & Kitchen,Pan Set,5,Cash,4
1417,39232,8/12/2023,2,99.99,Canada,Books,Comics,0,Debit Card,4
1436,38539,1/1/1970,5,30.00,India,Electronics,Smart Watch,7,Credit Card,3
5436,33869,12/5/2024,3,70.00,France,Toys,Toy Car,7,Paypal,4
2611,33587,1/1/1970,7,99.99,South Africa,Sports,Cricket Bat,10,Credit Card,5
5436,32723,2/20/2024,4,50.00,Spain,Toys,Puzzle,5,Cash,2
1811,37244,1/1/1970,4,10.00,Turkey,Beauty,Face Wash,5,Paypal,1
1786,38942,5/20/2022,1,40.00,USA,Electronics,Headphones,7,Debit Card,2
4447,51183,10/13/2022,4,70.00,UK,Sports,Cricket Bat,7,Paypal,2
2804,64199,6/7/2022,3,35.00,Malaysia,Electronics,Mobile Phone,0,Credit Card,5
1153,31797,12/11/2022,4,30.00,Australia,Toys,Action Figure,10,Debit Card,2
2380,54140,1/1/1970,4,10.00,France,Electronics,Mobile Phone,7,Debit Card,1
1675,34393,12/1/2022,1,40.00,UK,Sports,Yoga Mat,5,Debit Card,1
3678,34485,2/16/2023,2,10.00,USA,Home & Kitchen,Toaster,7,Cash,4
1408,82740,8/12/2022,1,10.00,UK,Beauty,Lipstick,7,Cash,4
1544,70838,12/12/2023,5,30.00,Pakistan,Toys,Toy Car,7,Cash,4
1701,50871,1/1/1970,3,40.00,Pakistan,Sports,Yoga Mat,0,Cash,2
1325,39171,9/27/2023,7,20.50,Germany,Toys,Toy Car,15,Debit Card,5
5436,35556,1/1/1970,5,99.99,Russia,Electronics,Laptop,0,Credit Card,5
7346,72461,1/1/1970,3,10.00,India,Sports,Tennis Racket,7,Debit Card,4
3135,78990,1/26/2023,5,40.00,USA,Toys,Puzzle,5,Credit Card,3
3427,65486,6/27/2022,2,10.00,Indonesia,Clothing,Jeans,15,Cash,2
4573,68700,6/30/2022,2,50.00,Pakistan,Toys,Puzzle,15,Credit Card,3
1617,33553,3/28/2023,2,50.00,Russia,Sports,Gym Gloves,15,Paypal,3
3264,37233,6/6/2022,5,99.99,Spain,Electronics,Headphones,10,Paypal,5
3928,60140,5/20/2022,1,35.00,Mexico,Beauty,Moisturizer,7,Cash,4
9274,32167,1/18/2023,4,80.00,UK,Sports,Gym Gloves,15,Credit Card,2
1456,82022,1/1/1970,3,70.00,Turkey,Clothing,Hoodie,15,Debit Card,2
3894,35281,1/1/1970,5,35.00,Germany,Sports,Football,10,Debit Card,5
1759,75188,1/1/1970,1,10.00,Canada,Beauty,Perfume,15,Debit Card,2
1645,36045,1/1/1970,5,35.00,USA,Sports,Tennis Racket,0,Cash,3
1314,76081,3/10/2022,5,20.50,Brazil,Books,Notebook,0,Credit Card,1
8346,33890,2/11/2023,5,50.00,Malaysia,Books,Comics,5,Debit Card,4
4335,63168,4/8/2023,1,50.00,China,Clothing,Cap,15,Paypal,1
1326,33042,6/20/2022,3,30.00,UAE,Beauty,Face Wash,0,Credit Card,2
9274,50473,4/14/2022,5,30.00,Mexico,Sports,Gym Gloves,0,Paypal,5
9274,37074,2/15/2024,4,50.00,Australia,Beauty,Lipstick,10,Paypal,4
4302,79944,5/12/2022,3,40.00,Bangladesh,Beauty,Face Wash,0,Cash,3
5436,83745,9/26/2023,3,50.00,Sri Lanka,Toys,Puzzle,10,Credit Card,2
3776,38938,1/1/1970,7,70.00,Bangladesh,Home & Kitchen,Mixer,0,Cash,4
1299,59382,10/28/2022,3,50.00,Brazil,Sports,Football,0,Cash,5
4671,81599,6/22/2022,5,50.00,Canada,Toys,Board Game,5,Credit Card,1
4138,66883,1/1/1970,2,35.00,Germany,Sports,Football,7,Paypal,1
4138,37176,1/1/1970,5,20.50,Sri Lanka,Books,Notebook,7,Paypal,1
1359,72297,1/1/1970,3,10.00,Saudi Arabia,Clothing,Jeans,5,Cash,4
2632,36237,1/1/1970,3,10.00,China,Beauty,Face Wash,5,Cash,5
5436,33370,9/2/2023,2,10.00,Brazil,Beauty,Hair Oil,7,Paypal,2
1920,36245,1/1/1970,2,80.00,Malaysia,Beauty,Lipstick,0,Cash,4
9372,31963,4/28/2024,4,30.00,Malaysia,Toys,Board Game,5,Debit Card,3
1599,75677,3/7/2022,3,70.00,South Africa,Toys,Action Figure,15,Cash,4
1173,68549,1/1/1970,3,70.00,South Africa,Toys,Toy Car,15,Credit Card,2
7346,79984,2/25/2022,3,80.00,Malaysia,Home & Kitchen,Vacuum Cleaner,15,Cash,2
4011,73738,7/20/2022,5,80.00,Italy,Clothing,Jeans,7,Debit Card,1
1627,72183,1/1/1970,4,20.50,Indonesia,Electronics,Headphones,15,Debit Card,1
3817,32468,1/1/1970,4,50.00,Turkey,Electronics,Laptop,10,Paypal,3
1756,83406,1/1/1970,1,10.00,Nigeria,Electronics,Mobile Phone,7,Paypal,3
1595,78420,5/7/2022,3,99.99,UAE,Toys,Action Figure,0,Cash,2
1902,82018,4/17/2024,4,99.99,Nepal,Sports,Football,0,Debit Card,1
4278,52565,1/1/1970,1,99.99,France,Beauty,Perfume,0,Cash,3
1472,61246,3/6/2023,1,10.00,Japan,Books,Novel,0,Cash,3
1093,84253,1/1/1970,4,20.50,UK,Home & Kitchen,Vacuum Cleaner,7,Credit Card,2
4410,34539,5/26/2024,2,35.00,Germany,Electronics,Laptop,7,Credit Card,4
1093,32364,1/1/1970,3,35.00,Italy,Electronics,Power Bank,7,Debit Card,5
1813,62624,10/3/2022,3,70.00,Germany,Clothing,T-Shirt,10,Paypal,4
1510,85937,10/4/2022,2,10.00,Sri Lanka,Electronics,Power Bank,0,Cash,3
1924,56419,3/28/2024,2,80.00,UK,Books,Notebook,0,Debit Card,5
1197,35620,1/1/1970,5,70.00,UK,Toys,Doll,0,Debit Card,3
1794,37597,1/1/1970,2,35.00,Germany,Books,Comics,10,Credit Card,1
1681,31866,1/1/1970,5,20.50,Pakistan,Beauty,Perfume,5,Cash,4
1579,35519,1/1/1970,2,50.00,Malaysia,Toys,Toy Car,5,Cash,2
2280,55208,2/29/2024,3,50.00,France,Books,Novel,7,Credit Card,1
1093,33235,4/7/2024,5,50.00,Mexico,Toys,Doll,7,Credit Card,2
1951,37962,7/14/2022,1,99.99,Indonesia,Electronics,Smart Watch,7,Credit Card,4
1882,64750,6/22/2022,5,50.00,Germany,Beauty,Face Wash,7,Cash,1
2632,66368,1/18/2023,4,20.50,Japan,Sports,Gym Gloves,15,Cash,3
5436,31580,1/1/1970,7,40.00,Brazil,Clothing,T-Shirt,0,Cash,1
7346,37587,12/29/2022,3,35.00,UK,Beauty,Moisturizer,15,Paypal,2
1507,60199,2/25/2023,5,20.50,Turkey,Electronics,Power Bank,10,Cash,3
1549,78793,10/3/2022,5,80.00,Indonesia,Sports,Cricket Bat,15,Credit Card,3
7346,77594,10/19/2022,1,20.50,Nepal,Books,Textbook,5,Paypal,2
1919,36322,1/1/1970,4,50.00,Indonesia,Home & Kitchen,Mixer,7,Paypal,2
1452,50894,1/1/1970,3,10.00,UAE,Electronics,Mobile Phone,15,Cash,4
5436,66236,10/16/2022,4,35.00,China,Electronics,Smart Watch,0,Cash,5
4206,82920,1/1/1970,2,50.00,Sri Lanka,Clothing,Hoodie,7,Debit Card,2
5436,51157,8/10/2022,4,10.00,Turkey,Electronics,Laptop,15,Cash,3
1162,31846,3/13/2023,2,35.00,China,Toys,Puzzle,10,Cash,3
1744,53416,2/18/2022,2,35.00,Brazil,Toys,Toy Car,10,Cash,1
2369,56349,1/8/2023,3,50.00,Saudi Arabia,Sports,Cricket Bat,7,Cash,5
3743,63764,1/16/2023,5,99.99,Germany,Books,Magazine,7,Cash,1
4573,32226,7/15/2022,3,30.00,Indonesia,Electronics,Power Bank,15,Debit Card,5
1663,36690,7/16/2022,1,20.50,Sri Lanka,Toys,Puzzle,7,Credit Card,4
4239,89266,5/31/2023,4,99.99,India,Electronics,Smart Watch,7,Credit Card,5
1801,83651,2/12/2023,3,40.00,Russia,Toys,Puzzle,7,Paypal,5
1847,60485,1/1/1970,4,99.99,Spain,Books,Comics,7,Credit Card,3
3261,64675,10/2/2022,3,40.00,India,Home & Kitchen,Microwave,7,Debit Card,3
3631,85035,1/1/1970,5,40.00,Saudi Arabia,Clothing,Jacket,7,Cash,3
3743,69326,1/1/1970,7,99.99,Pakistan,Home & Kitchen,Mixer,10,Debit Card,3
1988,37258,1/1/1970,3,10.00,Sri Lanka,Home & Kitchen,Microwave,7,Credit Card,2
1695,33550,3/10/2022,2,35.00,Indonesia,Books,Comics,7,Paypal,3
2881,62377,1/1/1970,1,50.00,Japan,Clothing,Hoodie,0,Cash,2
1284,35018,1/1/1970,7,99.99,Turkey,Clothing,Hoodie,0,Cash,2
2572,50888,1/22/2023,5,10.00,Pakistan,Toys,Action Figure,0,Cash,2
4922,85544,10/1/2022,1,30.00,Germany,Toys,Board Game,15,Credit Card,4
1632,85620,6/5/2023,3,35.00,India,Books,Textbook,0,Credit Card,3
1004,37998,5/26/2022,7,50.00,Saudi Arabia,Electronics,Power Bank,7,Cash,2
7346,61112,4/22/2024,5,30.00,Japan,Toys,Toy Car,10,Credit Card,5
3476,39691,1/1/1970,3,10.00,France,Home & Kitchen,Mixer,7,Paypal,2
2426,39179,10/21/2022,5,70.00,China,Toys,Doll,7,Credit Card,5
1093,79274,5/31/2022,5,70.00,Nigeria,Electronics,Laptop,15,Cash,2
9274,37944,1/1/1970,2,20.50,Italy,Electronics,Headphones,7,Cash,2
1651,82283,7/17/2023,4,50.00,USA,Books,Textbook,7,Paypal,5
2481,36937,8/29/2022,5,10.00,UK,Beauty,Perfume,0,Cash,3
1973,77595,5/28/2022,3,50.00,India,Books,Textbook,7,Debit Card,1
4573,53544,1/27/2022,4,40.00,Bangladesh,Toys,Puzzle,5,Credit Card,2
4573,33988,1/1/1970,1,20.50,Germany,Home & Kitchen,Microwave,7,Cash,5
1900,50865,12/12/2022,4,70.00,India,Home & Kitchen,Pan Set,7,Credit Card,5
8346,35227,1/1/1970,5,20.50,Australia,Books,Textbook,15,Debit Card,3
1510,34586,1/31/2024,4,20.50,Indonesia,Electronics,Power Bank,7,Credit Card,1
3846,31895,1/1/1970,4,35.00,Italy,Electronics,Smart Watch,5,Cash,1
4467,65697,1/1/1970,3,99.99,UK,Electronics,Mobile Phone,0,Debit Card,5
3614,67640,1/1/1970,2,99.99,Pakistan,Electronics,Headphones,15,Credit Card,1
1093,34192,1/1/2023,3,10.00,Indonesia,Home & Kitchen,Mixer,10,Debit Card,2
1203,31388,1/30/2024,3,50.00,Nigeria,Toys,Action Figure,0,Cash,2
4902,64132,1/1/1970,1,30.00,Mexico,Clothing,Hoodie,7,Credit Card,5
9372,31655,5/15/2022,4,80.00,Canada,Beauty,Lipstick,7,Credit Card,1
4296,70286,4/10/2022,5,50.00,UK,Clothing,Cap,15,Cash,2
2488,33935,8/14/2023,1,35.00,Brazil,Home & Kitchen,Microwave,10,Paypal,1
1093,76275,2/10/2022,5,50.00,Saudi Arabia,Clothing,T-Shirt,7,Cash,3
1369,52796,1/1/1970,7,50.00,South Africa,Home & Kitchen,Mixer,0,Debit Card,4
2635,37360,1/1/1970,4,20.50,USA,Electronics,Headphones,10,Paypal,4
1284,37503,4/22/2022,3,50.00,Turkey,Toys,Board Game,10,Credit Card,3
4036,68243,1/1/1970,4,20.50,Germany,Home & Kitchen,Vacuum Cleaner,15,Debit Card,4
4171,38046,8/9/2023,5,10.00,India,Clothing,Jacket,5,Credit Card,1
1721,35487,10/13/2023,3,35.00,Japan,Toys,Toy Car,7,Paypal,3
1753,38021,9/23/2022,2,40.00,France,Sports,Yoga Mat,5,Cash,4
9274,73245,1/1/1970,5,30.00,Russia,Sports,Gym Gloves,7,Debit Card,1
1943,70743,11/28/2022,5,20.50,Germany,Toys,Board Game,15,Cash,1
1015,79447,10/1/2024,3,99.99,Indonesia,Books,Comics,5,Paypal,2
2425,31235,8/10/2022,5,50.00,Pakistan,Beauty,Perfume,10,Cash,5
9274,36770,1/1/1970,7,50.00,China,Books,Novel,10,Credit Card,2
1266,37251,1/1/1970,3,20.50,Malaysia,Sports,Gym Gloves,7,Paypal,1
4301,31269,3/31/2022,5,10.00,Brazil,Home & Kitchen,Vacuum Cleaner,7,Credit Card,5
2632,77567,4/5/2024,5,99.99,South Africa,Electronics,Smart Watch,15,Credit Card,2
8346,31124,3/23/2024,1,35.00,Mexico,Books,Comics,10,Cash,4
3757,77168,1/3/2023,3,40.00,Germany,Home & Kitchen,Toaster,10,Credit Card,5
9372,65848,1/1/1970,3,35.00,Sri Lanka,Toys,Board Game,15,Credit Card,1
1093,70848,2/4/2023,2,70.00,Australia,Beauty,Moisturizer,0,Debit Card,5
3846,33605,5/13/2024,3,50.00,USA,Electronics,Power Bank,0,Credit Card,4
3898,87473,1/1/1970,2,10.00,Indonesia,Electronics,Power Bank,5,Paypal,3
9274,62702,1/1/1970,2,20.50,China,Toys,Doll,15,Cash,1
1753,32817,1/1/1970,1,20.50,UK,Electronics,Headphones,0,Debit Card,3
4459,32649,5/22/2023,1,10.00,Italy,Home & Kitchen,Microwave,0,Paypal,5
1421,79548,1/20/2023,5,50.00,Pakistan,Electronics,Laptop,5,Cash,5
1728,85814,1/1/1970,1,35.00,Indonesia,Beauty,Face Wash,10,Credit Card,2
3096,64175,6/15/2023,5,10.00,Pakistan,Beauty,Face Wash,10,Debit Card,2
9274,35822,1/1/1970,3,35.00,Russia,Electronics,Laptop,15,Paypal,5
1966,68421,1/1/1970,3,20.50,China,Sports,Cricket Bat,7,Cash,2
2632,35451,1/1/1970,3,50.00,UK,Books,Textbook,7,Paypal,4
9372,31553,1/1/1970,3,35.00,Italy,Clothing,Cap,10,Credit Card,5
7346,34046,1/31/2022,3,50.00,USA,Toys,Board Game,5,Cash,3
1111,34502,1/1/1970,1,10.00,China,Clothing,Jacket,10,Debit Card,5
3159,86762,1/1/1970,3,99.99,Sri Lanka,Electronics,Smart Watch,15,Paypal,3
7346,35496,2/20/2022,2,20.50,UK,Books,Notebook,15,Debit Card,5
1087,31076,8/14/2023,4,20.50,Germany,Home & Kitchen,Vacuum Cleaner,15,Credit Card,5
1284,35931,1/17/2022,3,30.00,Pakistan,Beauty,Face Wash,10,Paypal,1
1405,79791,2/18/2022,4,99.99,Bangladesh,Beauty,Lipstick,0,Credit Card,2
1804,78552,11/27/2022,2,10.00,Canada,Electronics,Mobile Phone,7,Cash,1
2063,31786,2/23/2022,3,70.00,China,Beauty,Face Wash,10,Cash,2
1241,80192,6/24/2022,3,30.00,Germany,Books,Comics,7,Paypal,3
1589,35596,1/1/1970,5,99.99,Brazil,Sports,Football,5,Credit Card,3
3287,63493,12/28/2022,3,10.00,India,Books,Notebook,5,Credit Card,2
8346,39644,7/12/2022,3,50.00,Malaysia,Clothing,Hoodie,15,Debit Card,2
1563,34326,8/1/2023,2,20.50,USA,Beauty,Face Wash,10,Paypal,2
5436,57023,10/26/2023,3,99.99,Spain,Toys,Doll,5,Cash,1
1484,73227,9/29/2022,4,35.00,Turkey,Sports,Yoga Mat,7,Paypal,5
1150,75068,1/14/2023,4,35.00,Canada,Home & Kitchen,Mixer,15,Debit Card,5
1211,53268,6/16/2023,5,50.00,UK,Home & Kitchen,Vacuum Cleaner,0,Credit Card,5
1331,37421,4/14/2022,1,99.99,Australia,Home & Kitchen,Microwave,7,Cash,4
1394,89079,12/22/2022,5,20.50,France,Clothing,Jeans,7,Credit Card,4
1422,54551,9/2/2022,3,70.00,Spain,Toys,Doll,5,Credit Card,4
4991,31159,7/1/2022,3,10.00,Nigeria,Sports,Gym Gloves,0,Paypal,5
1680,69048,4/18/2024,1,10.00,Russia,Clothing,Hoodie,0,Credit Card,3
2632,35153,1/23/2024,4,50.00,Pakistan,Books,Notebook,10,Cash,5
1963,32847,1/1/1970,7,40.00,Mexico,Home & Kitchen,Vacuum Cleaner,7,Credit Card,2
3039,38056,1/1/2023,5,20.50,Indonesia,Sports,Cricket Bat,0,Debit Card,4
1560,35346,11/27/2023,3,80.00,Turkey,Toys,Action Figure,7,Paypal,3
1451,38101,1/1/1970,1,99.99,China,Home & Kitchen,Microwave,10,Cash,1
1253,33664,4/23/2023,5,20.50,Japan,Electronics,Smart Watch,0,Cash,1
3429,82005,4/25/2024,2,35.00,Saudi Arabia,Sports,Football,7,Credit Card,1
1614,86749,1/1/1970,3,35.00,China,Home & Kitchen,Microwave,5,Debit Card,4
2938,37923,2/2/2022,3,20.50,China,Beauty,Face Wash,10,Credit Card,3
1923,34268,6/15/2024,4,80.00,Italy,Clothing,Cap,7,Debit Card,3
2888,74639,6/10/2023,3,99.99,Mexico,Home & Kitchen,Mixer,15,Cash,5
9372,80230,3/14/2023,4,35.00,USA,Toys,Doll,5,Credit Card,3
1735,87065,1/18/2023,5,99.99,Germany,Books,Textbook,15,Credit Card,4
9372,57015,2/25/2022,4,70.00,Nigeria,Books,Magazine,15,Cash,3
1857,53474,1/1/1970,3,99.99,Indonesia,Electronics,Mobile Phone,15,Debit Card,2
1093,63153,11/15/2022,3,30.00,Germany,Toys,Puzzle,7,Credit Card,5
1952,79085,1/5/2023,2,10.00,Japan,Electronics,Laptop,15,Paypal,2
1941,33018,7/14/2023,7,80.00,Sri Lanka,Books,Textbook,0,Debit Card,2
3865,38871,1/30/2024,2,99.99,Nepal,Books,Textbook,0,Credit Card,4
8346,77321,12/16/2023,4,50.00,Japan,Home & Kitchen,Toaster,15,Credit Card,5
1766,31698,4/2/2022,5,35.00,Spain,Sports,Football,7,Paypal,3
4526,39602,1/1/1970,3,99.99,USA,Electronics,Laptop,5,Debit Card,3
4517,35963,3/1/2024,3,50.00,Sri Lanka,Toys,Board Game,15,Paypal,4
1774,33120,1/1/1970,5,80.00,Nigeria,Beauty,Perfume,10,Credit Card,5
4489,65184,1/31/2022,1,10.00,Nepal,Books,Comics,15,Cash,2
3743,32014,1/16/2024,1,20.50,India,Clothing,Jeans,7,Credit Card,4
9372,38364,10/5/2024,5,30.00,Sri Lanka,Books,Notebook,7,Cash,2
2171,60622,11/27/2023,4,50.00,Nigeria,Clothing,Jacket,0,Credit Card,2
1681,54716,1/1/1970,1,35.00,Indonesia,Electronics,Laptop,7,Credit Card,4
7346,86614,5/1/2023,5,40.00,Italy,Clothing,Jeans,7,Paypal,1
3118,57728,12/3/2024,1,20.50,Bangladesh,Electronics,Power Bank,7,Cash,1
3880,60345,1/1/1970,3,35.00,Nigeria,Clothing,Jacket,5,Credit Card,5
3236,38716,1/1/1970,4,99.99,Pakistan,Beauty,Lipstick,0,Cash,4
1309,71601,3/2/2022,3,70.00,USA,Home & Kitchen,Microwave,7,Cash,3
1857,55281,3/3/2023,3,10.00,Indonesia,Books,Novel,0,Credit Card,1
9372,64926,12/25/2022,2,70.00,Pakistan,Sports,Yoga Mat,5,Cash,5
5436,37342,1/1/1970,7,30.00,Germany,Books,Comics,15,Paypal,5
3743,36621,9/23/2023,4,10.00,Australia,Clothing,T-Shirt,5,Credit Card,5
1927,87227,1/1/1970,4,70.00,Australia,Electronics,Laptop,0,Credit Card,1
1458,66006,1/1/1970,2,35.00,Turkey,Clothing,Hoodie,15,Credit Card,3
1822,34609,1/1/1970,3,99.99,Japan,Electronics,Mobile Phone,10,Credit Card,3
1654,31884,11/23/2022,5,35.00,Malaysia,Books,Textbook,7,Paypal,3
1412,86239,6/18/2023,2,30.00,Indonesia,Electronics,Laptop,5,Credit Card,2
4903,31553,4/10/2023,7,30.00,Nigeria,Toys,Toy Car,15,Cash,3
2572,37302,9/17/2023,3,30.00,Australia,Electronics,Mobile Phone,5,Paypal,2
1132,31425,11/8/2023,5,10.00,Russia,Toys,Toy Car,7,Debit Card,5
2632,32789,1/1/1970,5,80.00,Nepal,Electronics,Headphones,10,Cash,4
3125,74988,2/27/2024,5,99.99,Pakistan,Sports,Yoga Mat,10,Cash,1
1139,36926,1/1/1970,3,35.00,China,Clothing,Cap,7,Cash,1
4424,79085,11/25/2022,5,30.00,Pakistan,Electronics,Headphones,15,Credit Card,3
1093,89998,3/1/2022,2,50.00,France,Sports,Yoga Mat,10,Cash,3
1250,53249,1/1/1970,2,20.50,India,Books,Comics,5,Cash,4
3938,66977,1/1/1970,3,10.00,Saudi Arabia,Sports,Yoga Mat,7,Credit Card,5
1215,55075,6/4/2023,1,10.00,Nigeria,Clothing,Jacket,10,Paypal,1
8346,37686,1/26/2022,3,20.50,Japan,Toys,Toy Car,7,Credit Card,2
1208,36129,8/29/2023,3,20.50,Turkey,Home & Kitchen,Mixer,7,Credit Card,3
1321,39249,1/1/1970,4,40.00,Indonesia,Toys,Puzzle,0,Cash,4
2632,34195,6/22/2023,4,30.00,UAE,Electronics,Power Bank,5,Cash,2
1555,76864,12/11/2023,5,10.00,South Africa,Sports,Tennis Racket,7,Credit Card,3
4220,87312,4/5/2023,5,20.50,Nepal,Toys,Toy Car,7,Debit Card,5
2632,33431,1/1/1970,3,35.00,China,Home & Kitchen,Toaster,5,Debit Card,4
1667,80792,9/27/2022,1,50.00,Italy,Electronics,Laptop,0,Debit Card,1
